C023	Di situ Chrisye membawakan dari Kala Sang Surya Tenggelam.	Di situ Kri-sye membawakan dari Kala Sang Surya Tenggelam.
C024	Di sudut kiri Melawai Plaza.	Di sudut kiri Melawai Plaza.
C025	Di tim Ceko delapan anggota saja yang jago bermain bola.	Di tim CEko, delapan anggota saja yang jago bermain bola.
C026	Dia berkunjung ke Gudang Dwipa dan Gereja Oikumene, kata Glenn.	Dia berkunjung ke Gudang Dwi-pa dan GerEja Oi-ku-mEnE, kata GlEn.
C027	Dia mengumumkan hal itu dalam siaran persnya lewat e-mail yang diterima Kompas.	Dia mengumumkan hal itu dalam siaran pErs-nya lewat I-mEil yang diterima Kompas.
C028	Dia sih belon tahu kalau brankas bengkel dibawa kabur perampok.	Dia sih belon tahu kalau bran-kas bEngkEl dibawa kabur perampok.
C029	Dialog budaya dan silahturahmi nasional.	Dialog budaya dan silahturahmi na-si-o-nal.
C030	Diantaranya Komisaris Jenderal Nugroho Jayusman.	Diantaranya Komisaris JEnderal Nug-ro-ho Ja-yus-man.
C031	Diantaranya Roy Tobing dan Tasya.	Diantaranya Roy Tobing dan Tasya.
C032	Diantarkan seorang kurir yang diyakini bisa menembus ke Abdullah Syafii.	Diantarkan seorang kurir yang diyakini bisa menembus ke Ab-dul-lah Sya-fi-i.
C033	Dibantah oleh Zulfan, dibilang ngotot juga enggak ngotot.	Dibantah olEh Zulfan, dibilang ngotot juga engga ngotot.
C034	Dibungkus dengan aluminium foil.	Dibungkus dengan alu-mi-ni-yum foil.
C035	Didrop ya enggak begitu masalah.	Didrop ya engga begitu masalah.
C036	Diiringi lagu Hai Tanahku Papua.	Diiringi lagu Hai Tanahku Papua.
C037	Dilihat dari topografinya.	Dilihat dari to-po-gra-fi-nya.
C038	Dimana alamatnya?	Dimana alamatnya?
C039	Dimana posisi anda sekarang?	Dimana posisi anda sekarang?
C040	Dinilai Ichlasul tidak akan memecahkan persoalan.	Dinilai Ih-lasul tidak akan memecahkan persoalan.
C041	Direktur Eksekutif Forum Peduli Hak Asasi Manusia.	DirEktur EksEkutif Forum Peduli Hak Asasi Manusia.
C042	Dirut Pertamina Baehaqi Hakim dan Kapolri Jenderal Dai Bachtiar.	Dirut Pertamina BaEhaqi Hakim dan Kapolri JEnderal Dai Bah-ti-yar.
C043	Ditemukan memar-memar bekas cubitan dan bau kayu putih yang menyengat.	Ditemukan memar-memar bekas cubitan dan bau kayu putih yang menyengat.
C044	Djali Yusuf Aceh butuh tujuh batalyon.	Jali Yusuf AcEh butuh tujuh batali-yon.
C045	Doni tidak bilang epilepsi.	Doni tidak bilang EpilEpsi.
C046	Enggar menambahkan hal ini erat terkait dengan tingginya risiko investasi.	Enggar menambahkan hal ini erat terkait dengan tingginya risiko invEstasi.
C047	Enjam menyebutkan kepala DLLAJ Bandung Entoy Surachman akan segera diganti.	enjam menyebutkan kepala DE-EL-EL-A-JE Bandung en-toy Surahman akan segera diganti.
C048	Fariz menjawab singkat nulis surat kan nggak papa.	Fariz menjawab singkat, nulis surat kan engga papa.
C049	Felix yang kini tengah berada di rumah Mbak Tutut dicari Dan Suyitno.	FE-liks yang kini tengah berada di rumah mba Tutut dicari Dan Suyitno.
C050	Forum Menlu imbau negara maju membantu bidang TIK.	Forum MEnlu imbau negara maju membantu bidang TE-I-KA.
C051	Fraksi KMP habis dibantai oleh fraksi lain.	Fraksi KA-EM-PE habis dibantai olEh fraksi lain.
C052	Frans Seda dalam bukunya yang berjudul Fragmentasi sosial.	Frans SEda dalam bukunya yang berjudul FragmEntasi sosial.
C053	Frits sendiri sudah menjelaskan kepada Walikota Bandung Ridwan Kamil.	Frits sendiri sudah menjelaskan kepada Walikota Bandung Ridwan Kamil.
C054	GAM tawarkan dialog sesuai kerangka Jenewa.	GAM tawarkan dialog sesuai kerangka JenEwa.
C055	GAM, tolonglah hentikan kekerasan.	GAM, tolonglah hentikan kekerasan.
C056	Gara-gara hutan di bagian hulu sungai gundul, longsor melanda Desa Leihitu.	Gara-gara hutan di bagian hulu sungai gundul, longsor melanda DEsa LE-i-hi-tu.
C057	Garuda mengurangi frekuensi penerbangan rute itu mulai awal November.	Garuda mengurangi frE-ku-En-si penerbangan rute itu mulai awal NovEmber.
C058	Gimana cara bikin SHM?	Gimana cara bikin ES-HA-EM?
C059	Gimana cara bikinnya?	Gimana cara bikinnya?
C060	Gimana cara ngebuatnya?	Gimana cara ngebuatnya?
C061	Gimana cara pembuatannya?	Gimana cara pembuatannya?
C062	Gimana caranya?	Gimana caranya?
C063	Gimana prosedurnya?	Gimana prosEdurnya?
C064	Gintings berharap kesan inflasi interpelasi dari DPR harus dihindarkan.	Gintings berharap kesan inflasi interpElasi dari DE-PE-ER harus dihindarkan.
C065	Gintings mengakui telah mengurangi gaji pegawai itu.	Gintings mengakui telah mengurangi gaji pegawai itu.
C066	Gubernur BI non aktif Syahril Sabirin dianggap melanggar prosedur.	Gubernur BE-I non aktif Syahril Sabirin dianggap melanggar prosedur.
C067	Gus Dur sudah legowo pada realitas politik.	Gus Dur sudah legowo pada rEalitas politik.
C068	Gusmao ingin mengupayakan hubungan khusus RI dan Timtim.	Gusmao ingin meng-u-pa-ya-kan hubungan khusus ER-I dan Timtim.
C069	Habib Rizieq Syihab tak hadir di Polda Metro.	Habib Riziq Syihab tak hadir di Polda MEtro.
C070	Hai DPRD klaim kan boleh saja.	Hai, DE-PE-ER-DE klaim kan bolEh saja.
C071	Hak tersebut dinilai Aziz lebih baik.	Hak tersebut dinilai Aziz lebih baik.
C072	Hal ini didukung Gubernur Kalsel Sjachriel Darham yang mengatakan demikian.	Hal ini didukung Gubernur Kalsel Syah-riEl Darham yang mengatakan demikian.
C073	Hal ini dikemukakan oleh Johar Arief.	Hal ini dikemukakan olEh Johar Ari-Ef.
C074	Hal itu dapat dipertanggungjawabkan serta memenuhi persyaratan rencana kerja sama.	Hal itu dapat dipertanggungjawabkan serta memenuhi persyaratan rencana kerja sama.
C075	Hal itu dinilai Anggito sebagai nilai ideal.	Hal itu dinilai Anggito sebagai nilai idEal.
C076	Hal itu diungkapkan Haryono Eddy Hartono.	Hal itu diungkapkan Haryono Ed-di Hartono.
C077	Hal itu juga mengganggu syuhada kami yang kini berada di pangkuan Illahi.	Hal itu juga mengganggu syuhada kami yang kini berada di pangkuan il-la-hi.
C078	Hal senada juga dikemukakan Abu Zakaria Ahmad di gedung MPR.	Hal senada juga dikemukakan Abu Zakaria Ahmad di gedung EM-PE-ER.
C079	Hal serupa juga berlangsung di Masjid Syuhada, Yogyakarta.	Hal serupa juga berlangsung di Masjid Syuhada, Yogyakarta.
C080	Hal tersebut disampaikan Editor Asia Observer.	Hal tersebut disampaikan Editor Asia Observer.
C081	Halo Apa kabar?	Halo Apa kabar?
C082	Hanya dua puluh satu anggota DPRD Jabar yang hadir.	Hanya dua puluh satu anggota DE-PE-ER-DE Jabar yang hadir.
C083	Hanya empat puluh tiga anggota DPRD Jatim yang hadir.	Hanya empat puluh tiga anggota DE-PE-ER-DE Jatim yang hadir.
C084	Hanya enam puluh lima anggota DPRD Jateng yang hadir..	Hanya enam puluh lima anggota DE-PE-ER-DE Jateng yang hadir.
C085	Hanya kayu olahan yang diperbolehkan diekspor ke timteng.	Hanya kayu olahan yang diperbolEhkan diEkspor ke timteng.
C086	Hanya sembilan anggota yang datang pukul dua pagi.	Hanya sembilan anggota yang datang pukul dua pagi.
C087	Hanya tiga kerbau yang dipotong.	Hanya tiga kerbau yang dipotong.
C088	Harga beras di pedalaman dapat dijangkau warga.	Harga beras di pedalaman dapat dijangkau warga.
C089	Harga khusus hanya hingga tanggal dua belas mei.	Harga khusus hanya hingga tanggal dua belas mEi.
C090	Harga produksi yang mereka terima tidak pernah melampaui harga dasar.	Harga produksi yang merEka terima tidak pernah melampaui harga dasar.
C091	Harus diingat bahwa seseorang itu militeristik bukan dari indvidunya.	Harus diingat bahwa seseorang itu militeristik bukan dari indvidunya.
C092	Harus menimbang sejauh mana korban atau ahli waris kuat menerimanya.	Harus menimbang sejauh mana korban atau ahli waris kuat menerimanya.
C093	Hasil akhirnya Herman Sedyono dan Heru Susetyo terpilih sebagai kepala BNN.	Hasil akhirnya HErman Sedyono dan HEru SusEtyo terpilih sebagai kepala BE-EN-EN.
C094	Hasil coret-coretnya serta sajak-sajaknya dipajang di boulevard.	Hasil corEt-corEtnya serta sajak-sajaknya dipajang di bou-le-vard.
C095	Hasil survei produksi di sektor industri pengolahan tingkat kepercayaannya sangat rendah.	Hasil survEi produksi di sEktor industri pengolahan tingkat kepercayaannya sangat rendah.
C096	Hei orang Amerika, jangan lari!	HEi orang AmErika, jangan lari!
C097	Hidupkan seluruh lampu ujar Hamzah Haz.	Hidupkan seluruh lampu ujar Hamzah Haz.
C098	Hidupkan semua sensor pada jam empat pas.	Hidupkan semua sEnsor pada jam empat pas.
C099	Hidupkan sensor pintu saja.	Hidupkan sEnsor pintu saja.
C100	Himbau Meneg BUMN ini untuk tidak menjual aset negara.	Himbau Meneg BE-U-EM-EN ini untuk tidak menjual asEt negara.
C101	Hingga banjir kedua merenggut nyawa enam orang pemerintah masih diam.	Hingga banjir kedua merenggut nyawa enam orang, pemerintah masih diam.
C102	Hotel hendak ditutup, karyawan Patra Jasa Bali resah.	hotEl hendak ditutup, karyawan Patra Jasa Bali resah.
C103	Hotel Mandarin Oriental geger dengan kedatangan Wulan Guritno secara tiba-tiba.	hotEl Mandarin Ori-Ental geger dengan kedatangan Wulan Guritno secara tiba-tiba.
C104	Howard Gembira Megawati Revisi Keppres Pengadilan HAM.	Howard gembira MEgawati REvisi Keppres Pengadilan HAM.
C105	Ia imbau masyarakat Minangkabau taati perpu dan perda.	Ia imbau masyarakat Minangkabau taati perpu dan perda.
C106	Ia juga menunjuk Taufikurrahman Saleh.	Ia juga menunjuk Tau-fi-kur-rah-man SalEh.
C107	Ia juga senang karena rumahnya ramai oleh cucu dan cicit.	Ia juga senang karena rumahnya ramai olEh cucu dan cicit.
C108	Ia kemudian dibawa ke RSUD Abepura.	Ia kemudian dibawa ke ER-ES-U-DE AbEpura.
C109	Ia luwes bergaul.	Ia luwes bergaul.
C110	Ia melakukan survei bersama keponakannya.	Ia melakukan survEi bersama keponakannya.
C111	Ia mengaku tidak tahu menahu hal tersebut.	Ia mengaku tidak tahu menahu hal tersebut.
C112	Ia mengatakan bahwa Kapolwiltabes hanya mengalami luka ringan Ndak apa-apa.	Ia mengatakan bahwa Kapolwiltabes hanya mengalami luka ringan, Nda apa-apa.
C113	Ia menjelaskan pesawat tersebut tipe eksperimental yang baru dirakit.	Ia menjelaskan pesawat tersebut tipe EkspErimental yang baru dirakit.
C114	Ikhwanul Idrus bersujud dengan sangat khidmat.	Ikh-wa-nul Id-rus bersujud dengan sangat khidmat.
C115	IMF Dukung Langkah Revisi Ekonomi Indonesia.	I-EM-EF Dukung Langkah REvisi Ekonomi IndonEsia.
C116	IMF Ingatkan Beban Bank Mandiri.	I-EM-EF  Ingatkan Beban Bank Mandiri.
C117	IMF jelas akan memperhitungkan masalah politik dalam pencairan pinjaman.	I-EM-EF  jelas akan memperhitungkan masalah politik dalam penca-i-ran pinjaman.
C118	IMF prihatin indeks BEJ alami kenaikan.	I-EM-EF  prihatin indeks BE-E-JE alami kenaikan.
C119	Info biaya pemakaian air PAM.	Info biaya pemakaian air PAM.
C120	Info biaya pemakaian air aqua.	Info biaya pemakaian air aqua.
C121	Info biaya pemakaian listrik.	Info biaya pemakaian listrik.
C122	Info billing telkom.	Info bil-ling tElkom.
C123	Info juga diharapkan dari Polda Jatim.	Info juga diharapkan dari Polda Jatim.
C124	Inspektur Jenderal Yusuf Manggabarani, Komandan Korps Brimob.	InspEktur JEnderal Yusuf Manggabarani, Komandan Korps Brimob.
C125	Itu sebabnya Dubes Smith bukanlah satu-satunya orang yang membuka perdagangan bursa.	Itu sebabnya Dubes Smith bukanlah satu-satunya orang yang membuka perdagangan bursa.
C126	Itu sebuah penyerangan model koboi.	Itu sebuah penyerangan model koboi.
C127	Itu soal yang terlalu detail kita anggap.	Itu soal yang terlalu de-ta-il kita anggap.
C128	Itu sudah dibaca oleh Matori.	Itu sudah dibaca olEh Matori.
C129	Itu sudah kami cek sampai ujung-ujungnya.	Itu sudah kami cEk sampai ujung-ujungnya.
C130	Itu UUD atau omong kosong.	Itu U-U-DE atau omong kosong.
C131	Itu yang benar sesuai garis partai untuk melakukan regenerasi.	Itu yang benar sesuai garis partai untuk melakukan regenerasi.
C132	Jabatannya sebagai Kepala Korps Serse pada Kepolisian resort.	Jabatannya sebagai Kepala Korps Serse pada Kepolisian rEsort.
C133	Jadi, secara detail belum bisa diumumkan.	Jadi, secara de-ta-il belum bisa diumumkan.
C134	Jam kantor pelayanan Depkeh HAM hingga jam berapa?	Jam kantor pelayanan DEpkEh HAM hingga jam berapa?
C135	Jika dipastikan jaringannya ada, kemana saya harus menghubungi?	Jika dipastikan jaringannya ada, kemana saya harus menghubungi?
C136	Jika ia merasa dirugikan oleh Tyasno sebaiknya ia menempuh jalur hukum.	Jika ia merasa dirugikan olEh Tyas-no sebaiknya ia menempuh jalur hukum.
C137	Jumlah rute bus AC jurusan Jakarta-Cirebon ada delapan belas.	Jumlah rute bus A-sE jurusan Jakarta-Cirebon ada delapan belas.
C138	Juru bicara Kedubes AS di Tashkent menolak memberi komentar.	Juru bicara Kedubes A-ES di Tash-kent menolak memberi komentar.
C139	Justru lagu-lagu Leo konteks zamannya sekarang ini.	Justru lagu-lagu LEo kontEks zamannya sekarang ini.
C140	Juventus berhasil mengimbangi AS Roma tanpa gol di Brussels hari Rabu.	JuvEntus berhasil mengimbangi A-ES Roma tanpa gol di Brus-sels hari Rabu.
C141	Kabar itu memicu usulan dari berbagai pihak untuk melikuidasi BII.	Kabar itu memicu usulan dari berbagai pihak untuk meli-ku-i-da-si BE-I-I.
C142	Kabel listriknya kacau gitu jelas Taufiq.	Kabel listriknya kacau gitu jelas Taufiq.
C143	Kabulog bertanggung jawab kepada negara jelas Achyar.	Kabulog bertanggung jawab kepada negara jelas Ah-yar.
C144	Kaca jendela kantor Kabag Humas Kodya Denpasar yang pecah ternyata dilempari dengan batu.	Kaca jendela kantor Kabag Humas Kodya DEnpasar yang pecah ternyata dilempari dengan batu.
C145	Kaca-kacanya pecah sehingga ruangan di lantai BEJ pecah berantakan.	Kaca-kacanya pecah sehingga ruangan di lantai BE-E-JE pecah berantakan.
C146	Kaditserse enggan mengungkapkan hasil pemeriksaan terhadap tujuh orang saksi.	Kaditserse enggan mengungkapkan hasil pemeriksaan terhadap tujuh orang saksi.
C147	Kahfi berujar bahwa dia tdak punya kakak kandung atau saudara kandung lainnya.	Kahfi berujar bahwa dia tdak punya kakak kandung atau saudara kandung lainnya.
C148	Kalau Afganistan memang tetap konsisten pada tradisi itu.	Kalau Afganistan mEmang tetap konsisten pada tradisi itu.
C149	Kalau begitu tidak ada lagi biaya tambahan ya?	Kalau begitu tidak ada lagi biaya tambahan ya?
C150	Kalau berangkat bulan Juni atau bulan Juli biayanya berapa sih?	Kalau berangkat bulan Juni atau bulan Juli biayanya berapa sih?
C151	Kalau dianggap legislatif atau yudikatif eforia, itu tanggung jawab beliau juga, katanya.	Kalau dianggap legislatif atau yudikatif Eforia, itu tanggung jawab beliau juga, katanya.
C152	Kalau eceran, harganya lebih tinggi lagi jelas Aztarmizi.	Kalau EcEran, harganya lebih tinggi lagi jelas Aztarmizi.
C153	Kalau Evi, Ya Evi Saja.	Kalau Evi, Ya Evi Saja.
C154	Kalau februari berapa?	Kalau fEbruari berapa?
C155	Kalau ingin mematikan mikrofon gimana?	Kalau ingin mematikan mikrofon gimana?
C156	Kalau itu tidak dibayar tunai pada tiap jatuh temponya, agunan akan disita.	Kalau itu tidak dibayar tunai pada tiap jatuh temponya, agunan akan disita.
C157	Kalau iya, kenapa tidak ditangkap sendiri?	Kalau iya, kenapa tidak ditangkap sendiri?
C158	Kalau izin dari Presiden sudah ada.	Kalau izin dari prEsidEn sudah ada.
C159	Kalau juli berapa dan Kalau juni berapa?	Kalau juli berapa dan Kalau juni berapa?
C160	Kalau kita mau mogok atau unjuk rasa usahakan agar tidak ketahuan bos.	Kalau kita mau mogok atau unjuk rasa usahakan agar tidak ketahuan bos.
C161	Kalau klien sudah kepepet dia akan cari cara untuk menyuap hakim.	Kalau kli-yen sudah kepEpEt dia akan cari cara untuk menyuap hakim.
C162	Kalau lagi rezeki.	Kalau lagi rezeki.
C163	Kalau lebih nggak boleh.	Kalau lebih nggak bolEh.
C164	Kalau mau bayar PBB, syarat-syaratnya apa saja?	Kalau mau bayar PE-BE-BE, syarat-syaratnya apa saja?
C165	Kalau mau bikin KTP jangan nyogok ya.	Kalau mau bikin KA-TE-PE jangan nyogok ya.
C166	Kalau mau bikin NPWP jangan ditunda-tunda.	Kalau mau bikin EN-PE-WE-PE jangan ditunda-tunda.
C167	Kalau mau bikin SHM, apa saja syarat-syaratnya?	Kalau mau bikin ES-HA-EM, apa saja syarat-syaratnya?
C168	Kalau mau bikin SHM, dokumen apa saja yang harus saya siapkan?	Kalau mau bikin ES-HA-EM, dokumen apa saja yang harus saya siapkan?
C169	Kalau mau membuat HGB, bagaimana caranya?	Kalau mau membuat HA-GE-BE, bagaimana caranya?
C170	Kalau mau ya tiap weton, ujarnya.	Kalau mau ya tiap weton, ujarnya.
C171	Kalau memang Yus ngotot.	Kalau mEmang Yus ngotot.
C172	Kalau mengajukan grasi, kan, berarti terhukum ngaku salah.	Kalau mengajukan grasi, kan, berarti terhukum ngaku salah.
C173	Kalau mengubah platform, berarti pembubaran Republik Indonesia.	Kalau mengubah platform, ber-arti pembubaran Republik IndonEsia.
C174	Kalau menurut kriminolog FISIP Universitas Indonesia penculik punya kepribadian ganda.	Kalau menurut kriminolog FISIP Universitas IndonEsia penculik punya kepribadian ganda.
C175	Kalau milik TNI atau Polri yang dipakai nggak mungkin.	Kalau milik TE-EN-I atau Polri yang dipakai nggak mungkin.
C176	Kalau ngasih saran sih sah-sah saja.	Kalau ngasih saran sih sah-sah saja.
C177	Kalau nggak ngaku digebukin sampai ngaku.	Kalau nggak ngaku digebukin sampai ngaku.
C178	Kalau nomer konferensi itu apa ya?	Kalau nomer konferEnsi itu apa ya?
C179	Kalau nomer partisipan itu apa ya?	Kalau nomer partisipan itu apa ya?
C180	Kalau nomer partisipasi itu apa ya?	Kalau nomer partisipasi itu apa ya?
C181	Kalau november berapa?	Kalau novEmber berapa?
C182	Kalau pakai SMS bagaimana caranya?	Kalau pakai ES-EM-ES bagaimana caranya?
C183	Kalau pakai telepon bagaimana caranya?	Kalau pakai tElEpon bagaimana caranya?
C184	Kalau pakai web bagaimana caranya?	Kalau pakai wEb bagaimana caranya?
C185	Kalau ramai jadwal ini masih tentatif kata Onno.	Kalau ramai jadwal ini masih tEntatif kata On-no.
C186	Kalau sampai akhir Mei belum selesai.	Kalau sampai akhir MEi, belum selesai.
C187	Kalau sampai gagal memenuhi target waktu.	Kalau sampai gagal memenuhi targEt waktu.
C188	Kalau sampai sekarang belum diumumkan, ya tidak terlampau wajar.	Kalau sampai sekarang belum diumumkan, ya tidak terlampau wajar.
C189	Kalau selesai ya dua, kalau tidak ya satu.	Kalau selesai ya dua, kalau tidak ya satu.
C190	Kalau SI MPR digelar di bulan Nopember kedua fraksi harus berkonsolidasi.	Kalau ES-I EM-PE-ER digelar di bulan NopEmber, kedua fraksi harus berkonsolidasi.
C191	Kalau Spanyol gagal melangkah ke final, pendukungnya akan kecewa.	Kalau Spanyol gagal melangkah ke final, pendukungnya akan kecEwa.
C192	Kalau Syahril Sabirin saja yang Gubernur Bank Indonesia bisa ditahan.	Kalau Syahril Sabirin saja yang Gubernur Bank IndonEsia bisa ditahan.
C193	Kalau syariat Islam dalam Piagam Jakarta tidak bisa dimasukkan.	Kalau syariat Islam dalam Piagam Jakarta tidak bisa dimasukkan.
C194	Kalau tarif nggak naik, efeknya ke anggaran akan berat, katanya.	Kalau tarif nggak naik, EfEknya ke anggaran akan berat, katanya.
C195	Kalau terjadi badai tsunami bagaimana akibatnya.	Kalau terjadi badai su-na-mi bagaimana akibatnya.
C196	Kalau terlampau kendor.	Kalau terlampau kendor.
C197	Kalau tetap nekat kapan selesainya?	Kalau tetap nEkat kapan selesainya?
C198	Kalau upah naik tetapi harga kebutuhan naik sama juga bohong.	Kalau upah naik tetapi harga kebutuhan naik sama juga bohong.
C199	Kalau urusan itu, kami cukup yakin.	Kalau urusan itu, kami cukup yakin.
C200	Kalau Ustad Jafar Umar Thalib saja ditangkap karena kaset rekaman apalagi amrozi.	Kalau Ustad Ja-far Umar Tha-lib saja ditangkap karena kasEt rekaman apalagi amrozi.
C201	Kalau Wimar itu wakil siapa?	Kalau Wimar itu wakil siapa?
C202	Kalaupun saya mengritik Kalbe Farma bukan berarti saya musuh mereka.	Kalaupun saya mengritik KalbE Farma bukan berarti saya musuh merEka.
C203	Kaleb pun terkapar bersimbah darah.	Kaleb pun terkapar bersimbah darah.
C204	Kali ini dialami wartawan Harian Sore Ujungpandang Ekspres.	Kali ini dialami wartawan Harian sorE Ujungpandang Eks-prEs.
C205	Kami akan hubungi lagi Kaleb Situmorang secepatnya.	Kami akan hubungi lagi Kaleb Situmorang secepatnya.
C206	Kami bekunjung ke kediaman kerajaan kuno Afganistan dengan rajanya Kemal Idris.	Kami bekunjung ke kediaman kerajaan kuno Afganistan dengan rajanya KEmal Idris.
C207	Kami belum menerima uang ebtanas tersebut.	Kami belum menerima uang Ebtanas tersebut.
C208	Kami bertemu di kota tempat Taj Mahal berdiri jam tujuh.	Kami bertemu di kota tempat Taj Mahal berdiri jam tujuh.
C209	Kami dari bagian tata usaha departemen pertanian.	Kami dari bagian tata usaha departemEn pertanian.
C210	Kami dari dinas kesehatan sebagai penanggungjawab BPJS kesehatan.	Kami dari dinas kesEhatan sebagai penanggungjawab BE-PE-JE-ES kesEhatan.
C211	Kami dari dinas pendapatan daerah bermaksud menagih pajak anda.	Kami dari dinas pendapatan daErah bermaksud menagih pajak anda.
C212	Kami dari divisi perikanan kementrian maritim di bawah ibu Susi.	Kami dari divisi perikanan kementrian maritim di bawah ibu Susi.
C213	Kami dari kementrian perhubungan meninjau kembali program busway.	Kami dari kementrian perhubungan meninjau kembali program bas-wEy.
C214	Kami diharuskan untuk memasukkan beberapa identitas.	Kami diharuskan untuk me-ma-suk-kan beberapa idEntitas.
C215	Kami ingin menanyakan perihal layanan audioconference.	Kami ingin menanyakan perihal layanan audio-konferens.
C216	Kami juga tengah mensurvei untuk memberikan bantuan toilet mobil.	Kami juga tengah mensurvEi untuk memberikan bantuan to-i-lEt mobil.
C217	Kami mau booking audioconference kalau uang banyak.	Kami mau buking audio-konferens kalau uang banyak.
C218	Kami mau menanyakan biaya pemakaian audioconference yang telah dilaksanakan.	Kami mau menanyakan biaya pemakaian audiokonferens yang telah dilaksanakan.
C219	Kami mau pesan audioconference ujar Ustads Jefri atau Uje.	Kami mau pesan audio-konferens ujar Ustads Jefri atau Uje.
C220	Kami percaya di bawah Kyai Gus Dur acaranya akan sukses.	Kami percaya di bawah Ki-ya-i Gus Dur acaranya akan suksEs.
C221	Kami sangat kecewa dengan pencalonan Sutiyoso oleh Megawati.	Kami sangat kecEwa dengan pencalonan Sutiyoso olEh MEgawati.
C222	Kami sedang mengupayakan untuk mendesak Syeis Sinatra.	Kami sedang mengupayakan untuk mendesak SyEis Sinatra.
C223	Kami sediakan loket khusus.	Kami sediakan lokEt khusus.
C224	Kami sudah memasukkan identitas-identitas yang dibutuhkan.	Kami sudah memasukkan idEntitas-idEntitas yang dibutuhkan.
C225	Kami sudah memasukkannya ke dalam kandang harimau putih.	Kami sudah memasukkannya ke dalam kandang harimau putih.
C226	Kami sudah mendatangi DPRD empat kali.	Kami sudah mendatangi DE-PE-ER-DE empat kali.
C227	Kami sudah ziarah ke Masjid Pintu Seribu.	Kami sudah ziarah ke Masjid Pintu Seribu.
C228	Kami tidak mempunyai uang tunai untuk membayar pensiunan.	Kami tidak mempunyai uang tunai untuk membayar pensiunan.
C229	Kamu terlibat nggak dalam kampanye itu? Kata Eurico.	Kamu terlibat nggak dalam kampanye itu? Kata Eu-ri-ko.
C230	Kan kacau ini! Kata Zarkasih mengutip Gus Dur.	Kan kacau ini! Kata Zarkasih mengutip Gus Dur.
C231	Kan lucu itu ujar Sinyo yang kerap guyonan.	Kan lucu itu ujar Sinyo yang kerap guyonan.
C232	Kantor cabang yang mana yang merupakan Kantor cabang telekomunikasi.?	Kantor cabang yang mana yang merupakan Kantor cabang tElEkomunikasi?
C233	Kantor Tabloid Bijak diserbu gerombolan kaos coklat bergaris.	Kantor Tabloid Bijak diserbu gerombolan kaos coklat bergaris.
C234	Kapan sampainya ? Tanya Fauzi Alvi Yasin.	Kapan sampainya ? Tanya Fauzi Alvi Yasin.
C235	Kapan sepuluh HGB saya selesai?	Kapan sepuluh HA-GE-BE saya selesai?
C236	Kapan SHM saya selesai? Tanya Fauzi Wibowo.	Kapan ES-HA-EM saya selesai? Tanya Fauzi Wibowo.
