G117	Polda jabar yang membuat MU terpental ke urutan kedua klasemen.	Polda jabar yang membuat EM-YU terpental ke urutan kedua klasemEn.
G118	Dari ihwal itu, Polda Jatim Lacak Pemalsu Onderdil Astra.	Dari ihwal itu, Polda Jatim Lacak Pemalsu Onderdil Astra.
G119	Polda Metro Ungkap Kasus Narkotik di Tanah Abang.	Polda MEtro Ungkap Kasus Narkotik di Tanah Abang.
G120	Polisi melarangnya bertemu empat mata dengan Rahmat di Pondok Cabe Ilir.	Polisi melarangnya bertemu empat mata dengan Rahmat di Pondok CabE Ilir.
G121	Polisi mengejar Ahmed dan menembaknya di kawasan Taman Mini.	Polisi mengejar AhmEd dan menEmbaknya di kawasan Taman Mini.
G122	Polisi pun mengizinkan Ponco Sutowo tinggal di Pondok Hijau Permai.	Polisi pun mengizinkan Ponco Sutowo tinggal di Pondok Hijau Permai.
G123	Polres Jakarta Pusat Menyerahkan Enam Warga Jerman ke Imigrasi.	PolrEs Jakarta Pusat Menyerahkan Enam Warga JErman ke Imigrasi.
G124	POM TNI pergi ke Timor Lorosae atau tidak.	POM TE-EN-I pergi ke Timor LorosaE atau tidak.
G125	Ponco tidak menjawab dengan tegas walaupun sudah memutuskan untuk pergi ke Ancol.	Ponco tidak menjawab dengan tegas walaupun sudah memutuskan untuk pergi ke Ancol.
G126	Pos darurat itu disokong bahu-membahu oleh aparat Pemerintah Daerah.	Pos darurat itu disokong bahu-membahu olEh aparat Pemerintah daErah.
G127	Posisi anda dimana? Di Merauke atau Jawa?	Posisi anda dimana? Di MeraukE atau Jawa?
G128	Posisi Howard tetap stabil sampai kini.	Posisi Ho-ward tetap stabil sampai kini.
G129	Posisi panglima Kostrad akan diserahkan ke Mayjen Bibit Waluyo.	Posisi panglima Kostrad akan diserahkan ke mayjEn Bibit Waluyo.
G130	Posko banjir Jakarta Timur yang kebetulan mengenal Syofian langsung menghubunginya.	Posko banjir Jakarta Timur yang kebetulan mengenal Syo-fi-an langsung menghubunginya.
G131	Posko RW yang dikelola oleh Yayasan Azzahra.	Posko ER-WE yang dikelola olEh Yayasan Az-zah-ra.
G132	Presiden Kembali Tinjau Lokasi Banjir di Cengkareng.	prEsidEn Kembali Tinjau Lokasi Banjir di CengkarEng.
G133	Presiden meminta dana Brunei tanpa menggunakan simbol-simbol Kepresidenan.	prEsidEn meminta dana BrunEi tanpa menggunakan simbol-simbol KeprEsidEnan.
G134	Presiden mensyukuri posisi posko aparat dua unit tetap fleksibel.	prEsidEn mensyukuri posisi posko aparat dua unit tetap flEksibel.
G135	Presiden Setuju Enam Juru Runding GAM Dilepas kembali ke Rata dan Banda Khalifah.	prEsidEn Setuju Enam Juru Runding GAM Dilepas kembali ke Rata dan Banda Khalifah.
G136	Privatisasi Ala IMF Upaya Merampok BUMN.	Privatisasi Ala I-EM-EF Upaya Merampok BE-U-EM-EN.
G137	Privatisasi Bermasalah karena Pemerintah Tak Punya Platform Jelas.	Privatisasi Bermasalah karena Pemerintah Tak Punya Platform Jelas.
G138	PRJ lebih membidik pasar domestik.	PE-ER-JE lebih membidik pasar domEstik.
G139	PRJ yang menjadi ajang promosi.	PE-ER-JE yang menjadi ajang promosi.
G140	Problem psikologis akan muncul karena ini menyangkut kekuasaan, katanya.	Problem psikologis akan muncul karena ini menyangkut kekuasaan, katanya.
G141	Produk Hukum Zaman Belanda Perlu Direvisi.	Produk Hukum Zaman Belanda Perlu dirEvisi.
G142	Produk ke tiga belas tidak boikot.	Produk ke tiga belas tidak boy-kot.
G143	Program penghematan yang dihimbau oleh Presiden Megawati.	Program penghEmatan yang dihimbau olEh prEsidEn MEgawati.
G144	Prosedurnya gimana sih?	Prosedurnya gimana sih?
G145	Proses akte kelahiran anak saya sampai dimana?	prosEs akte kelahiran anak saya sampai dimana?
G146	Dalam hal ini ia menggarap horizon telah melanggar hak cipta.	Dalam hal ini ia menggarap horizon telah melanggar hak cipta.
G147	Proses HGB, IMB, KK, KTP, NPWP, PBB, SHM saya sampai dimana?	prosEs HA-GE-BE, I-EM-BE, KA-KA, KA-TE-PE, EN-PE-WE-PE, PE-BE-BE, ES-HA-EM saya sampai dimana?
G148	Proses pembuatannya berapa hari?	prosEs pembuatannya berapa hari?
G149	Proses pembuatannya berapa lama?	prosEs pembuatannya berapa lama?
G150	Prosesnya gimana sih?	ProsEsnya gimana sih?
G151	Provost, Intelpam, Psikolog dan psikiater.	Provost, IntElpam, Psikolog dan psikiater.
G152	PT Jasa Marga juga sedang membangun jalan tol rute Cawang-Tomang-Pluit.	PE-TE Jasa Marga juga sedang membangun jalan tol rute Cawang-Tomang-Pluit.
G153	PT Telkom cukup khawatir menghadapi kondisi ini.	PE-TE TElkom cukup khawatir menghadapi kondisi ini.
G154	Pulau Nias yang ditafsirkan masuk dalam zona kerentanan rendah.	Pulau Nias yang ditafsirkan masuk dalam zona kerentanan rendah.
G155	Punya alamat lengkapnya?	Punya alamat lengkapnya?
G156	Purnomo Optimistis Produksi Minyak Dunia Berkurang.	Purnomo Optimistis Produksi Minyak Dunia Berkurang.
G157	Purwoatmodjo Gunawan salah seorang kawan Christine.	Pur-wo-at-mo-jo Gunawan salah seorang kawan Khris-tin.
G158	Putusan Pencabutan dwifungsi TNI yang abstain adalah Yoyo dan Rukayah.	Putusan Pencabutan dwifungsi TE-EN-I yang abstEin adalah Yoyo dan Rukayah.
G159	Rachbini melihat Bangau bersama Raja Sailendra.	Rahbini melihat Bangau bersama Raja SailEndra.
G160	Rachmad Dradjat mengakui Sahid Batal Pailit.	Rahmad Dradjat mengakui Sahid Batal Pailit.
G161	Racun cinta di Pasar rebo tegas ichlasul.	Racun cinta di Pasar rebo tegas ikhlasul.
G162	Radio swasta itu dikelola tiga puluh dua orang kru.	Radio swasta itu dikelola tiga puluh dua orang kru.
G163	Rahardjo Widi bertemu Putri Mayjen hari Rabu malam pukul tiga dini hari.	Rahardjo Widi bertemu Putri mayjEn hari Rabu malam pukul tiga dini hari.
G164	Rakyat Brunei akan tetap mempertahankan sistem nilai yang baik.	Rakyat BrunEi akan tetap mempertahankan sistem nilai yang baik.
G165	Rakyat sudah bosan menuai asap.	Rakyat sudah bosan menuai asap.
G166	Ranjau haruku telan korban satu lagi.	Ranjau haruku telan korban satu lagi.
G167	Rapat akhir tahun diikuti tiga puluh dua peserta.	Rapat akhir tahun diikuti tiga puluh dua peserta.
G168	Rapat anggota tahunan dihadiri tiga puluh dua anggota.	Rapat anggota tahunan dihadiri tiga puluh dua anggota.
G169	Rapat antar bagian dilaksanakan tepat pukul enam.	Rapat antar bagian dilaksanakan tepat pukul enam.
G170	Rapat antar cabang dimulai tepat pukul satu.	Rapat antar cabang dimulai tepat pukul satu.
G171	Rapat antar daerah diadakan tepat pukul tiga.	Rapat antar daErah diadakan tepat pukul tiga.
G172	Rapat antar divisi diagendakan tepat pukul sebelas.	Rapat antar divisi diagEndakan tepat pukul sebelas.
G173	Rapat antar sektor terkait rencana hijau kota tepat pukul tujuh.	Rapat antar sEktor terkait rencana hijau kota tepat pukul tujuh.
G174	Rapat internal syuting Seri Laris Ngelaba tepat pukul sepuluh.	Rapat internal syuting Seri Laris Ngelaba tepat pukul sepuluh.
G175	Rapat kerjasama dengan para kolega diadakan tepat pukul empat.	Rapat kerjasama dengan para kolEga diadakan tepat pukul empat.
G176	Rapat mendadak rekrutmen wartawan dan para karyawan.	Rapat mendadak rEkrutmen wartawan dan para karyawan.
G177	Rapat penting perjanjian damai Vietnam dimulai tepat pukul sembilan.	Rapat penting perjanjian damai ViEtnam dimulai tepat pukul sembilan.
G178	Rapat pimpinan terkait penjualan Vespa dan Harley Davidson tepat pukul dua.	Rapat pimpinan terkait penjualan VEspa dan Harliy Davidson tepat pukul dua.
G179	Realisasi Rezim Orba jeblok, rakyat Aceh harus menyetopnya!	REalisasi REzim Orba jeblok, rakyat AcEh harus menyetopnya!
G180	Rekomendasi ekstern yang memuat sebelas butir rinci Endang.	REkomEndasi EkstEren yang memuat sebelas butir, rinci Endang.
G181	Rem kereta api tersebut blong, tambah Ikhsan.	REm kerEta api tersebut blong, tambah Ikhsan.
G182	Rendahnya integritas para pegawai bank tambah Edwin.	Rendahnya integritas para pegawai bank, tambah Edwin.
G183	Renny Soulisa komplain terutama soal pakai wig.	REnny Soulisa komplain terutama soal pakai wig.
G184	Reog Ponorogo, Romy Gepeng Chandra, dan Riwud Padmadi pergi ke NTB	Reog Ponorogo, Romy GEpEng Chandra, dan Riwud Padmadi pergi ke EN-TE-BE
G185	Resiko yang lindung nilai sulit dituduh sebagai langkah verbal.	REsiko yang lindung nilai sulit dituduh sebagai langkah vErbal.
G186	Responden sangat menyesalkan berbagai pengekangan yang dilakukan rezim yang lampau.	REspondEn sangat menyesalkan berbagai pengekangan yang dilakukan REzim yang lampau.
G187	Reza Jaya Motor milik Reza Pahlevi, salah seorang pegawai Zakaria.	REza Jaya Motor milik REza PahlEvi, salah seorang pegawai Zakaria.
G188	Rezlan tetap menolak datang ke rumah Drajat.	REzlan tetap menolak datang ke rumah Drajat.
G189	Ribuan hektar tambak itu seperti disulap menjadi danau luas.	Ribuan hEktar tambak itu seperti disulap menjadi danau luas.
G190	Rinci Syaifuddin terowongan Gaza runtuh, tiga orang tewas.	Rinci Syai-fud-din terowongan Gaza runtuh, tiga orang tEwas.
G191	Rizal menyebut operasi terorisme itu lihai karena mampu memperhitungkan presisi.	Rizal menyebut operasi tErorisme itu lihai karena mampu memperhitungkan prEsisi.
G192	Rizal Ramli kalau jadi Kabulog boleh-boleh saja, tambah Izumi	Rizal Ramli kalau jadi Kabulog bolEh-bolEh saja, tambah Izumi
G193	Rizieq Syihab dijadikan tersangka, Jafar Umar sesalkan Polda Metro.	Ri-zieq Syi-hab dijadikan tersangka, Ja-far Umar sesalkan Polda MEtro.
G194	Rizki Wahyudi tetap dapat naik jenjang tanpa ujian.	Rizki Wahyudi tetap dapat naik jenjang tanpa ujian.
G195	Rombongan Wapres belum juga mendarat di heliped PT Arun.	Rombongan WaprEs belum juga mendarat di hElipEd PE-TE Arun.
G196	Rosyid Hidayat risau akan konflik-konflik di daerah.	Ro-syid Hidayat risau akan konflik-konflik di daErah.
G197	Roy akan merangkul Yayasan Lembaga Konsumen Indonesia.	Roy akan merangkul Yayasan Lembaga KonsumEn IndonEsia.
G198	Roy berargumen Suara sirine yang sangat kencang membuat para perampok kabur.	Roy berargumEn, Suara sirine yang sangat kencang membuat para perampok kabur.
G199	Roy David Lumbun juga berjanji kepada Roni Syahroni.	Roy David Lumbun juga berjanji kepada Roni Syah-roni.
G200	Roy didampingi Wakil Sekretaris Jenderal Republik Ceko.	Roy didampingi Wakil SEkretaris JEnderal REpublik CEko.
G201	Roy juga mengemukakan hasil pengungkapan upaya penyelundupan lainnya.	Roy juga mengemukakan hasil pengungkapan upaya penyelundupan lainnya.
G202	Roy lalu menyontohkan tari Rejang dan Tari Topeng Wali.	Roy lalu menyontohkan tari Rejang dan Tari TopEng Wali.
G203	Roy menganggap tari Siwi Utami dan Tarman Azzam saling menyudutkan.	Roy menganggap tari Siwi Utami dan Tarman Azzam saling menyudutkan.
G204	Roy Tumpal Pakpahan mengharapkan bantuan Rudolf Pardede dan Rully Chaerul Azwar.	Roy Tumpal Pak-pa-han mengharapkan bantuan Ru-dolf Par-dE-dE dan Rul-ly KhaE-rul Azwar.
G205	RRC Ingin Tingkatkan Hubungan Diplomatik.	ER-ER-CE Ingin Tingkatkan Hubungan Diplomatik.
G206	Rumah Sakit Zainul Abidin dipenuhi roh jahat.	Rumah Sakit Zai-nul A-bi-din dipenuhi roh jahat.
G207	Rumsfeld tampak berhati-hati untuk tidak mengajukan permintaan dukungan militer.	Rums-feld tampak berhati-hati untuk tidak mengajukan permintaan dukungan militEr.
G208	Rumsfeld yang menemui pasukan AS dan para pemimpin Afgan mengatakan.	Rums-feld yang menemui pasukan A-ES dan para pemimpin Afgan mengatakan.
G209	Rupanya Sabtu pagi, Ngatiyem sedang bertengkar dengan Nyoman salah seorang staf Pidum.	Rupanya Sabtu pagi, Ngatiyem sedang bertengkar dengan Nyoman, salah seorang staf Pidung.
G210	Rute yang akan ditempuh saat berkonvoi dengan naik sepeda motor relatif stabil.	Rute yang akan ditempuh saat berkonvoi dengan naik sepEda motor rElatif stabil.
G211	Saat delapan orang tewas hanyut dan dua bayi hilang, sambung Ichram sambil menyeka matanya.	Saat delapan orang tEwas hanyut dan dua bayi hilang, sambung Ihram sambil menyeka matanya.
G212	Saat hendak dibuka oleh Rizki dan Winarno Yudho Sabtu malam.	Saat hendak dibuka olEh Rizki dan Winarno Yudho Sabtu malam.
G213	Saat itu Sabtu siang kami hanya diberikan blanko kosong tanpa materai.	Saat itu Sabtu siang kami hanya diberikan blanko kosong tanpa materai.
G214	Saat itu Zendrato menyanggupi permintaan Rudolph Giuliani.	Saat itu Zendrato menyanggupi permintaan Ru-dolf Gi-u-li-a-ni.
G215	Saat serangan terjadi, Rumsfeld berada di ruangannya, namun selamat.	Saat serangan terjadi, Rums-feld berada di ruangannya, namun selamat.
