I062	TPA Benowo baru siap pada bulan Desember.	TE-PE-A Benowo baru siap pada bulan DEsEmber.
I063	Tri Rachmaningsih Agus Wirahadikusuma tokoh GAM.	Tri Rachmaningsih Agus Wirahadikusuma tokoh GAM.
I064	Tri Rachmaningsih lahir di tanggal tujuh belas bulan Dzulhijjah.	Tri Rachmaningsih lahir di tanggal tujuh belas bulan Dzulhijjah.
I065	Tsunami hingga Senin kemarin belum muncul ujar Didik Rachbini.	Sunami hingga Senin kemarin belum muncul ujar Didik Rah-bi-ni.
I066	Tudingan itu keruan membuat AD Yugoslavia menyangkal.	Tudingan itu keruan membuat A-DE Yugoslavia menyangkal.
I067	Tuduhan kaum fundamentalis sebagai teroris sangat ngawur.	Tuduhan kaum fundamEntalis sebagai tEroris sangat ngawur.
I068	Tujuh enam tujuh tujuh tujuh delapan tujuh sembilan.	Tujuh enam tujuh tujuh tujuh delapan tujuh sembilan.
I069	Tujuh kosong tujuh satu tujuh dua tujuh tiga tujuh empat tujuh lima.	Tujuh kosong tujuh satu tujuh dua tujuh tiga tujuh empat tujuh lima.
I070	Tujuh puluh enam orang bergabung sebagai peserta termasuk Bapak Tiyasno.	Tujuh puluh enam orang bergabung sebagai peserta termasuk Bapak Tiyasno.
I071	Tujuh ribu enam untuk september urai Fahmi.	Tujuh ribu enam untuk sEptEmber, urai Fahmi.
I072	Tukang parkir tergeletak di depan toko emas itu sejak pukul tujuh pagi.	Tukang parkir tergeletak di depan toko emas itu sejak pukul tujuh pagi.
I073	Tukas Presiden sambil berlalu dengan mobil golf yang sudah menunggunya.	Tukas prEsidEn sambil berlalu dengan mobil golf yang sudah menunggunya.
I074	Tunai sudah beban moral yang melekat pada PBNU.	Tunai sudah beban moral yang melekat pada PE-BE-EN-U.
I075	Saatnya tutup buku dua ribu lima ucap Slamet.	Saatnya tutup buku dua ribu lima ucap Slamet.
I076	Tutup hanya jendela utama saja dan telpon satpam ucap Feisal.	Tutup hanya jendEla utama saja dan telpon satpam ucap FEisal.
I077	Tutup hanya pintu utama saja lalu telpon hansip.	Tutup hanya pintu utama saja lalu telpon hansip.
I078	Tutup jendela lalu segeralah telpon kantor polisi.	Tutup jendEla lalu segeralah telpon kantor polisi.
I079	Joggingnya cukup enam puluh menit saja.	Joggingnya cukup enam puluh menit saja.
I080	Aku sudah memanggil gojek sejak jam lima pagi.	Aku sudah memanggil gojEk sejak jam lima pagi.
I081	Filmnya berlangsung  selama sembilan puluh menit.	Filemnya berlangsung  selama sembilan puluh menit.
I082	Huuu penonton kecewa!	Huuu penonton kecEwa!
I083	Kaesang membuka cafe di bilangan Thamrin.	KaEsang membuka kafE di bilangan Thamrin.
I084	Percakapan antara kelima tokoh yang oleh Tan Malaka dijuluki para pendakwa modern.	Percakapan antara kelima tokoh yang oleh Tan Malaka dijuluki para pendakwa modErn.
I085	Tokoh penting dalam rekaman ini antara lain Menko Polhukam Luhut Panjaitan.	Tokoh penting dalam rekaman ini antara lain MEnko Polhukam Luhut Panjaitan.
I086	Jokowi menahan diri untuk tidak meluapkan amarahnya lantaran ditemani Teten Masduki dan Mensesneg Pratikno.	Jokowi menahan diri untuk tidak meluapkan amarahnya lantaran ditemani TEtEn Masduki dan MEnsEsnEg Pratikno.
I087	Kalau loe lelet, gua duluan ya.	Kalau lu lElEt, gua duluan ya.
I088	Loe mau ngikut pesawat gua gak.	Lu mau ngikut pesawat gua ga.
I089	Kagak usah bayar alias gratis ujarnya sambil terkekeh-kekeh.	Kaga usah bayar alias gratis ujarnya sambil terkEkEh-kEkEh.
I090	Tutupnya Selasa siang jam berapa? ucap Cece Hidayat Padmadinata.	Tutupnya Selasa siang jam berapa? ucap CEcE Hidayat Padmadinata.
I091	Tutur Howard yang juga Ketua Partai Liberal Australia kepada Jonny.	Tutur Howard yang juga Ketua Partai Liberal Australia kepada Jon-ni.
I092	Tutur lulusan STM Fransiskus jurusan Teknik Listrik itu.	Tutur lulusan ES-TE-EM Fransiskus jurusan TEknik Listrik itu.
I093	Tyasno Sudarto dan Tony Adams adalah warga Sungai Tiram.	Ti-yas-no Sudarto dan Toni Adams adalah warga Sungai Tiram.
I094	Uang tunai yang diduga palsu tersebut disita sebagai barang bukti.	Uang tunai yang diduga palsu tersebut disita sebagai barang bukti.
I095	Uang yang dipakai Bob Hasan, ugiek membantah, nggak.	Uang yang dipakai Bob Hasan, ugik membantah, engga.
I096	Ubah lagi formatnya tujuh kali top volume, ujar Ayip.	Ubah lagi formatnya tujuh kali top volume, ujar Ayip.
I097	Ucapnya sambil menyebutkan contoh-contoh serupa yang terjadi di negara-negara lain.	Ucapnya sambil menyebutkan contoh-contoh serupa yang terjadi di negara-negara lain.
I098	Udah ya aku menang tujuh nol ucap Albert bertanya pada Zaini.	Udah ya aku menang tujuh nol, ucap Albert bertanya pada Zaini.
I099	Ujar sumber tersebut yang mengklaim pelakunya adalah anggota GAM. 	Ujar sumber tersebut yang mengklaim pelakunya adalah anggota GAM. 
I100	Ujar Wayn menanggapi keberhasilannya menyamakan kedudukan.	Ujar WE-yin menanggapi keberhasilannya menyamakan kedudukan.
I101	Ujarnya seraya menunjukkan biji-biji kakao yang kering dan berkeriput.	Ujarnya seraya menunjukkan biji-biji kakao yang kering dan berkeriput.
I102	Ukhman mengidap penyakit penyempitan pembuluh darah.	Ukhman mengidap penyakit penyempitan pembuluh darah.
I103	Umat Islam Maluku boikot pers lokal ujar Rumsfeld kepada wartawan.	Umat Islam Maluku boy-kot pErs Lokal ujar Rums-feld kepada wartawan.
I104	Umumnya clurit digunakan ungkap Azwar.	Umumnya clurit digunakan ungkap Azwar.
I105	Umumnya mereka adalah warga keturunan Tionghoa atau orang suruhan.	Umumnya mereka adalah warga keturunan Tionghoa atau orang suruhan.
I106	Unjuk rasa tidak dibahas khusus di dalam sidang ungkapnya saat itu.	Unjuk rasa tidak dibahas khusus di dalam sidang ungkapnya saat itu.
I107	Untuk acara tutup buku perusahaan kami, biaya kampanye atau lain-lainnya.	Untuk acara tutup buku perusahaan kami, biaya kampanye atau lain-lainnya.
I108	Untuk bulan ini berapa kuotanya? ucap Cholil Bisri.	Untuk bulan ini berapa kuotanya? ucap Holil Bisri.
I109	Untuk detail rincian titik api beserta lokasinya masih dianalisa.	Untuk de-ta-il rincian titik api beserta lokasinya masih dianalisa.
I110	Untuk Januari, Februari, Maret, Mei, Juni dan Juli berapa?	Untuk Januari, FEbruari, Maret, mEi, Juni dan Juli berapa?
I111	Untuk jumlah tepat besar klaim yang dibayarkan.	Untuk jumlah tepat besar klaim yang dibayarkan.
I112	Untuk mencapai blok kolektif urai Widodo.	Untuk mencapai blok kolEktif urai Widodo.
I113	Untuk mencegah terjadinya keambrukan sistem finansial global.	Untuk mencegah terjadinya keambrukan sistem finansial global.
I114	Untuk menepis klaim Estrada kalau pepatah tak pandai berdansa.	Untuk menepis klaim Estrada kalau pepatah tak pandai berdansa.
I115	Untuk mengawal Fuad jika bepergian ke Pulau Flores, Pulau Kelor dan Pulau Ubi.	Untuk mengawal Fuad jika bepergian ke Pulau FlorEs, Pulau Kelor dan Pulau Ubi.
I116	Untuk mewujudkan ambisinya, Pemprov DIY habis-habisan mengorek dana cadangannya.	Untuk mewujudkan ambisinya, PEmprov DE-I-YE habis-habisan mengorEk dana cadangannya.
I117	Untuk Oktober, November, dan Desember berapa?	Untuk Oktober, NovEmber, dan DEsEmber berapa?
I118	Untuk Pebruari berapa kejadian parkir liar?	Untuk PEbruari berapa kejadian parkir liar?
I119	Untuk pertemuan RAT urai Kesowo kepada Puteh.	Untuk pertemuan ER-A-TE urai Kesowo kepada Pute-Eh.
I120	Untuk proyek Batu Hijau ini urai Mahfud.	Untuk proyEk Batu Hijau ini urai Mahfud.
I121	Untuk rapat anggaran belanja DPR urai Riswandha.	Untuk rapat anggaran belanja DE-PE-ER urai Riswandha.
I122	Untuk rapat tutup buku urai Syamsul.	Untuk rapat tutup buku urai Syamsul.
I123	Untuk sembilan belas Nopember berapa DP nya?	Untuk sembilan belas NopEmber berapa DE-PE nya?
I124	Untuk sementara, mobil mewah yang dipakai untuk perploncoan itu ditahan.	Untuk sementara, mobil mEwah yang dipakai untuk perploncoan itu ditahan.
I125	Untuk survei pembentukan kantor perwakilan tabloid PAS.	Untuk survEi pembentukan kantor perwakilan tabloid PAS.
I126	Untung aparat keamanan dari Polres Poso cepat turun tangan urai Taufiq.	Untung aparat keamanan dari PolrEs Poso cepat turun tangan urai Taufiq.
I127	Untung bomnya tidak meledak di perumahan dan masjid Ujong Batu sini urai Basri.	Untung bomnya tidak meledak di perumahan dan masjid Ujong Batu sini urai Basri.
I128	Upaya-upaya dialog menuju perdamaian, imbau Faisal, seyogyanya tidak dihambat.	Upaya-upaya dialog menuju perdamaian, imbau Faisal, seyogyanya tidak dihambat.
I129	Usahakan Sinay dan ratusan ribu warga Jakarta tetap tenang, urainya lagi.	Usahakan Sinay dan ratusan ribu warga Jakarta tetap tenang, urainya lagi.
I130	Usai ijab kabul pukul sepuluh tepat Agus Seno Aji tersenyum sumringah.	Usai ijab kabul pukul sepuluh tepat Agus SEno Aji tersenyum sumringah.
I131	Usai menyaksikan defile Angkatan Bersenjata Myanmar selama empat jam.	Usai menyaksikan dEfilE Angkatan Bersenjata Myanmar selama empat jam.
I132	Usai pengumuman pemenang untuk kategori penyanyi favorit Indonesia itu.	Usai pengumuman pemenang untuk katEgori penyanyi favorit IndonEsia itu.
I133	Usai sidang yang dipimpin oleh hakim Zubair Jayadi.	Usai sidang yang dipimpin olEh hakim Zubair Jayadi.
I134	Usai tanya jawab dengan warga Lebaksiu Wakapolres Sinjai diculik massa.	Usai tanya jawab dengan warga Lebaksiu WakapolrEs Sinjai diculik massa.
I135	Usai wawancara dengan wagub Bidang Kesra Djaelani.	Usai wawancara dengan wagub Bidang KEsra JaElani.
I136	Usamah bersyukur atas serangan ke WTC dan Pentagon, yang kemudian dianggap sebagai bom syahid.	Usamah bersyukur atas serangan ke WE-TE-SE dan PEntagon, yang kemudian dianggap sebagai bom syahid.
I137	Veteran perang Afganistan yaitu Syekh Yasin.	VEteran perang Afganistan yaitu SyEkh Yasin.
I138	Vonis terhadap Hakim Agung Zendrato ditunda.	Vonis terhadap Hakim Agung ZEndrato ditunda.
I139	Wahab Kusnadi sang pemilik Volvo hitam tidak membayar pajak hotel.	Wahab Kusnadi sang pemilik Volvo hitam tidak membayar pajak hotEl.
I140	Wahai Anggota Dewan yang terhormat warga RRC bebas masuki wilayah Indonesia.	Wahai Anggota DEwan yang terhormat warga ER-ER-CE bEbas masuki wilayah IndonEsia.
I141	Wahai nusa bangsa aku bela senantiasa.	Wahai nusa bangsa aku bEla senantiasa.
I142	Wahai umat manusia patuhilah mekanisme hukum.	Wahai umat manusia patuhilah mEkanisme hukum.
I143	Wahid khawatir dengan membengkaknya utang swasta yang dialami pabrik sepatu merek Fila.	Wahid khawatir dengan membengkaknya utang swasta yang dialami pabrik sepatu mErek Fila.
I144	Wajar saja jika peraturan tersebut harus direview kembali.	Wajar saja jika peraturan tersebut harus di-ri-vi-uw kembali.
I145	Wakapolres Sinjai akan ditindak tegas ujar Jokowi Rabu siang.	WakapolrEs Sinjai akan ditindak tegas ujar Jokowi Rabu siang.
I146	Wakil Ketua MPR Cholil Bisri mengadakan selamatan menempati rumah baru.	Wakil Ketua EM-PE-ER Kholil Bisri mengadakan selamatan menempati rumah baru.
I147	Wakil Sekjen PKB Syaifullah Yusuf kecewa walau otonomi khusus sekalipun.	Wakil SEkjEn PE-KA-BE Syai-ful-lah Yusuf kecEwa walau otonomi khusus sekalipun.
I148	Waktu jatuh tempo utang itu lebih cepat dari pengembalian investasi.	Waktu jatuh tEmpo utang itu lebih cepat dari pengembalian invEstasi.
I149	Walau acara yang disajikan pukul tiga kurang dua puluh menit cukup heboh.	Walau acara yang disajikan pukul tiga kurang dua puluh menit cukup heboh.
I150	Walau partai uji coba, kedua tim tampil ngotot dan keras.	Walau partai uji coba, kedua tim tampil ngotot dan keras.
I151	Walaupun di Merauke masih berada di bawah ufuk.	Walaupun di MeraukE masih berada di bawah ufuk.
I152	Walaupun kolom itu lebih banyak bersifat glenyengan.	Walaupun kolom itu lebih banyak bersifat glenyengan.
I153	Warga Lita Sinjai Utara sepakat Wapres Syahril sebaiknya mundur.	Warga Lita Sinjai Utara sepakat WaprEs Syah-ril sebaiknya mundur.
I154	Warga yang ikut dalam konvoi bukannya terprovokasi.	Warga yang ikut dalam konvoi bukannya terprovokasi.
I155	Warna air danau menjadi hijau, berlendir, dan berbau busuk.	Warna air danau menjadi hijau, berlendir, dan berbau busuk.
I156	Wartawan Tabloid KILAS yakni Jeje Zainudin.	Wartawan Tabloid KILAS yakni JEjE Zainudin.
I157	Wasit dan pelatih Bali ikuti Klinik Futsal PSSI.	Wasit dan pelatih Bali ikuti Klinik Futsal PE-ES-ES-I.
I158	Weyin lebih banyak dan pintar memanfaatkan kesempatan sempit.	WE-yin lebih banyak dan pintar memanfaatkan kesempatan sempit.
I159	Wesel yang dimaksud yaitu izin transit Yacob Tobing.	WEsel yang dimaksud yaitu izin transit Yacob Tobing.
I160	Wilfred Simatupang waspadai daging glonggongan.	Wil-frEd Si-ma-tu-pang waspadai daging glonggongan.
I161	Wulan mungkin benar bahwa ia pandai menulis.	Wulan mungkin benar bahwa ia pandai menulis.
I162	Ya repot ya walaupun sudah banyak hijaunya Wismoyo cuma mengatakan begitu saja.	Ya rEpot ya walaupun sudah banyak hijaunya Wismoyo cuma mengatakan begitu saja.
I163	Ia tidak tahu setelah itu uangnya untuk nyumbang apa, ujarnya.	Ia tidak tahu setelah itu uangnya untuk nyumbang apa, ujarnya.
I164	Ya, waspadalah hai para pendidik terhadap perangai seperti ini.	Ya, waspadalah hai para pendidik terhadap perangai seperti ini.
I165	Yacob Nuwawea adakan pertemuan antar kepala cabang membahas Safari Lintas Agama.	Yacob NuwawEa adakan pertemuan antar kepala cabang membahas Safari Lintas Agama.
I166	Ada dua sungai besar disana yaitu Sungai Ciparugpug dan Cibeureum Gede.	Ada dua sungai besar disana yaitu Sungai Ciparugpug dan Cibeureum GedE.
I167	Yakni Departemen Penerangan yang syukur telah dibubarkan.	Yakni DepartemEn Penerangan yang syukur telah dibubarkan.
I168	Yakni Indoexchange yang diketuai Yusuf Syakir.	Yakni IndoEkschEng yang diketuai Yusuf Sya-kir.
I169	Yakni izin percobaan gerbong nomor dua.	Yakni izin percobaan gerbong nomor dua.
I170	Yakni novum dan adanya kekhilafan dalam putusan majelis kasasi.	Yakni novum dan adanya kekhilafan dalam putusan majelis kasasi.
I171	Yang ada cuma kongkow-kongkow pemuda, pegawai dan pengemudi bajaj setempat menjaga keamanan.	Yang ada cuma kongkow-kongkow pemuda, pegawai dan pengemudi bajay setempat menjaga keamanan.
I172	Yang dibahas pada pertemuan antar kepala ranting yaitu kasus Brunaigate dan Buloggate.	Yang dibahas pada pertemuan antar kepala ranting yaitu kasus BruneigEit dan BuloggEit.
I173	Yang jelas Polres Kota Bandung bukan memihak PDI Perjuangan, jawab Roy sambil tertawa.	Yang jelas PolrEs Kota Bandung bukan memihak PE-DE-I Perjuangan, jawab Roy sambil tertawa.
I174	Yang jelas, sebagai anggota Dewan, Sutrisno cukup vokal.	Yang jelas, sebagai anggota Dewan, Sutrisno cukup vokal.
I175	Hal itu menjadi penyebab mekanis penurunan laba operasi konsolidasi.	Hal itu menjadi penyebab mekanis penurunan laba operasi konsolidasi.
I176	Brigade fasilitas di Ciparugpug.	Brigade fasilitas di Ciparugpug.
I177	Gerindra, Nasdem, dan Perindo bukan Partai Klasik.	Gerindra, Nasdem, dan PErindo bukan Partai Klasik.
I178	Pemerintah melalui BI menurunkan suku bunga obligasi.	Pemerintah melalui BE-I menurunkan suku bunga obligasi.
I179	Dia masuk ke dalam daftar tokoh Orba versi baru itu.	Dia masuk ke dalam daftar tokoh Orba vErsi baru itu.
I180	Kebakaran juga melanda areal transmigrasi.	Kebakaran juga melanda arEal transmigrasi.
I181	Kapolri Badrodin Haiti menjamin kunjungan Presiden Joko Widodo dan Ibu Negara Iriana ke Papua aman.	Kapolri Badrodin Haiti menjamin kunjungan PrEsidEn Joko Widodo dan Ibu Negara Iriana ke Papua aman.
I182	Sebagaimana dilansir dalam siaran pers Tim Komunikasi Presiden Ari Dwipayana.	Sebagaimana dilansir dalam siaran pErs Tim Komunikasi PrEsidEn Ari Dwipayana.
I183	Terjadi penyerangan dan penembakan ke Polsek Sinak, Puncak Jaya, Jayawijaya pada Minggu malam.	Terjadi penyerangan dan penEmbakan ke PolsEk Sinak, Puncak Jaya, Jayawijaya pada Minggu malam.
I184	Sekretaris Kabinet Pramono Anung mengatakan bahwa Presiden Jokowi yakin penyerangan ini segera akan bisa diatasi.	SekrEtaris KabinEt Pramono Anung mengatakan bahwa PrEsidEn Jokowi yakin penyerangan ini segera akan bisa diatasi.
I185	Ekspedisi Kapsul Waktu telah berhasil membawa Kapsul Waktu Impian Indonesia.	EkspEdisi Kapsul Waktu telah berhasil membawa Kapsul Waktu Impian IndonEsia.
I186	Hal ini merupakan bagian dari Gerakan Nasional Ayo Kerja dalam rangka tujuh puluh tahun Indonesia Merdeka.	Hal ini merupakan bagian dari Gerakan Nasional Ayo Kerja dalam rangka tujuh puluh tahun IndonEsia MerdEka.
I187	Nick Nurrachman menjelaskan kegiatan ini merupakan gerakan swadaya dan sukarela.	Nik Nur-rah-man menjelaskan kegiatan ini merupakan gerakan swadaya dan sukarEla.
I188	Panitia berkoordinasi dengan Pemerintah Provinsi, Kabupaten atau Kota, dan Pemerintah Pusat.	Panitia berkoordinasi dengan Pemerintah Provinsi, KabupatEn atau Kota, dan Pemerintah Pusat.
I189	Pemerintahan pusat yang terlibat yaitu Mensesneg, Kepala Staf Presiden, Sekretaris Kabinet, Kemenkomar, dan Kemenko PMK.	Pemerintahan pusat yang terlibat yaitu MEnsEsnEg, Kepala Staf prEsidEn, SEkretaris KabinEt, KEmEnkomar, dan KEmEnko PE-EM-KA.
I190	Selain itu, ada pula Kemendagri, Kementerian PUPR, Kemenhub, dan Kemendikbud.	Selain itu, ada pula KEmEndagri, Kementerian PE-U-PE-ER, KEmEnhub, dan KEmEndikbud.
I191	Kemenaker, Kemensos, KemenPAN, RB, Kemenpora turut menyukseskan acara itu.	KEmEnaker, KEmEnsos, KemEnPAN, ER-BE, KEmEnpora turut menyuksEskan acara itu.
I192	Mereka dibantu oleh Kemenpar, KemenESDM, dan Badan Ekonomi Kreatif.	MerEka dibantu olEh KEmEnpar, KEmEn-ES-DE-EM, dan Badan Ekonomi KrEatif.
I193	Merayakan natal berarti menjalankan revolusi karakter dan revolusi mental, ujar Presiden Joko Widodo.	Merayakan natal berarti menjalankan rEvolusi karakter dan rEvolusi mEntal, ujar prEsidEn Joko Widodo.
I194	Wakil Presiden Jusuf Kalla meresmikan peluncuran logo dan maskot Asian Games.	Wakil prEsidEn Yusuf Kalla meresmikan peluncuran logo dan maskot Asian GEms.
I195	Setya Novanto mengumumkan pengunduran dirinya sebagai ketua DPR di tengah rapat paripurna.	Setya Novanto mengumumkan pengunduran dirinya sebagai ketua DE-PE-ER di tengah rapat paripurna.
I196	Militan ISIS melakukan perdagangan minyak kepada pemerintah Presiden Suriah Bashar al-Assad.	Militan ISIS melakukan perdagangan minyak kepada pemerintah prEsidEn Suriah Bashar al Assad.
I197	Indonesia harus rela melepaskan gelar juara umum ASEAN pada Games delapan.	IndonEsia harus rEla melepaskan gelar juara umum AsEan pada GEms delapan.
